File index,Travel time,Path distance,Travel time ratio,Path length ratio,Travel time standard deviation,Number of failed instances,Computation time
64, 23.0, 23.0, 1.0158730158730158, 1.0158730158730158, 1.7320508075688772, 0, 0.0
65, 23.833333333333332, 23.333333333333332, 1.0218253968253967, 1.0, 2.4094720491334933, 0, 0.0
66, 24.5, 24.5, 1.0599472990777339, 1.0599472990777339, 2.217355782608345, 0, 0.0
67, 23.333333333333332, 23.333333333333332, 1.0, 1.0, 1.699673171197595, 0, 0.0
68, 23.666666666666668, 23.333333333333332, 1.0133333333333334, 1.0, 2.0548046676563256, 0, 0.0
69, 23.5, 23.5, 1.0, 1.0, 1.5, 0, 0.0
7, 23.833333333333332, 23.833333333333332, 1.0151515151515151, 1.0151515151515151, 2.1921577396609844, 0, 0.0
70, 22.833333333333332, 22.833333333333332, 1.0158730158730158, 1.0158730158730158, 1.462494064565354, 0, 0.0
71, 24.666666666666668, 24.666666666666668, 1.0138888888888888, 1.0138888888888888, 1.3743685418725535, 0, 0.0
72, 24.0, 24.0, 1.046897546897547, 1.046897546897547, 1.632993161855452, 0, 0.0026102463404337564
73, 23.5, 23.5, 1.0333333333333334, 1.0333333333333334, 1.6072751268321592, 0, 0.0
74, 24.0, 24.0, 1.0, 1.0, 2.0816659994661326, 0, 0.0025971333185831704
75, 24.0, 23.833333333333332, 1.0204451345755694, 1.0144927536231885, 2.943920288775949, 0, 0.0
76, 24.0, 23.833333333333332, 1.0729665071770336, 1.0653907496012758, 2.581988897471611, 0, 0.0
77, 25.0, 24.833333333333332, 1.021159420289855, 1.0144927536231885, 1.1547005383792515, 0, 0.0026035308837890625
78, 23.833333333333332, 23.833333333333332, 1.0303030303030303, 1.0303030303030303, 1.950783318453271, 0, 0.0
79, 24.166666666666668, 23.333333333333332, 1.053030303030303, 1.0151515151515151, 3.624760528488591, 0, 0.002604842185974121
8, 25.333333333333332, 25.166666666666668, 1.02, 1.0133333333333334, 2.211083193570267, 0, 0.0026035706202189126
80, 23.166666666666668, 23.166666666666668, 1.0166666666666666, 1.0166666666666666, 2.266911751455907, 0, 0.0
81, 23.5, 23.5, 1.0, 1.0, 1.8929694486000912, 0, 0.0029557148615519204
82, 23.333333333333332, 23.333333333333332, 1.0, 1.0, 1.9720265943665387, 0, 0.0003598928451538086
83, 23.5, 23.166666666666668, 1.0166666666666666, 1.0, 2.692582403567252, 0, 0.0
84, 24.333333333333332, 24.333333333333332, 1.0, 1.0, 1.699673171197595, 0, 0.0
85, 23.166666666666668, 23.166666666666668, 1.0, 1.0, 2.793842435706702, 0, 0.0
86, 23.5, 23.333333333333332, 1.0372200263504612, 1.0296442687747036, 2.217355782608345, 0, 0.0
87, 24.333333333333332, 24.333333333333332, 1.0454545454545454, 1.0454545454545454, 1.9720265943665387, 0, 0.0026036500930786133
88, 24.5, 24.333333333333332, 1.0227272727272727, 1.0151515151515151, 1.118033988749895, 0, 0.0
89, 24.833333333333332, 24.833333333333332, 1.0441370223978919, 1.0441370223978919, 2.6718699236468995, 0, 0.0025982062021891275
9, 22.666666666666668, 22.666666666666668, 1.0333333333333334, 1.0333333333333334, 1.247219128924647, 0, 0.0
90, 24.666666666666668, 24.666666666666668, 1.045079365079365, 1.045079365079365, 1.247219128924647, 0, 0.0
91, 23.833333333333332, 23.833333333333332, 1.0, 1.0, 1.6749792701868151, 0, 0.0
92, 22.5, 22.5, 1.0658730158730159, 1.0658730158730159, 0.9574271077563381, 0, 0.0
93, 23.666666666666668, 23.5, 1.0555555555555556, 1.0476190476190477, 2.6246692913372702, 0, 0.002603729565938314
94, 23.333333333333332, 23.166666666666668, 1.0238095238095237, 1.0158730158730158, 1.49071198499986, 0, 0.0
95, 23.666666666666668, 23.666666666666668, 1.0, 1.0, 1.9720265943665387, 0, 0.0
96, 22.666666666666668, 22.666666666666668, 1.0, 1.0, 1.7950549357115015, 0, 0.0
97, 25.333333333333332, 24.5, 1.0891074487565715, 1.0478468899521531, 1.49071198499986, 0, 0.0
98, 24.333333333333332, 24.166666666666668, 1.047777777777778, 1.041111111111111, 3.0912061651652345, 0, 0.0026034116744995117
99, 22.166666666666668, 22.166666666666668, 1.0138888888888888, 1.0138888888888888, 1.863389981249825, 0, 0.0
